category,price,quantity,delivery_status,payment_method,device_type,channel,customer_segment,order_month,order_day_of_week,order_hour,shipping_delay_days
Books,192.41,5,Shipped,Apple Pay,Mobile,Organic,Returning,3,6,14,2.0
Toys,295.54,4,Shipped,Google Pay,Desktop,Organic,Returning,3,6,14,7.0
Books,197.53,1,Shipped,Google Pay,Tablet,Email,VIP,3,6,14,2.0
Clothing,275.07,1,Shipped,Credit Card,Mobile,Social,VIP,3,6,14,4.0
Electronics,151.9,1,Shipped,Debit Card,Tablet,Email,VIP,3,6,14,2.0
Electronics,414.42,2,Delivered,Credit Card,Mobile,Paid Search,Returning,3,6,14,3.0
Toys,60.49,1,Delivered,Debit Card,Desktop,Paid Search,VIP,3,6,14,5.0
Home,81.75,2,Delivered,Debit Card,Tablet,Organic,Returning,3,6,14,3.0
Electronics,477.32,1,Shipped,Debit Card,Desktop,Social,VIP,3,6,14,7.0
Electronics,236.82,5,Delivered,Apple Pay,Tablet,Paid Search,Returning,3,6,14,2.0
Beauty,488.41,3,Delivered,Credit Card,Mobile,Social,VIP,3,6,14,5.0
Electronics,298.24,6,Delivered,PayPal,Mobile,Social,VIP,3,0,14,6.0
Home,290.4,1,Delivered,Google Pay,Desktop,Social,Returning,3,0,14,4.0
Books,399.18,1,Shipped,Apple Pay,Tablet,Paid Search,VIP,3,0,14,3.0
Clothing,207.7,1,Delivered,Apple Pay,Mobile,Paid Search,Returning,3,0,14,2.0
Books,326.28,4,Delivered,Google Pay,Mobile,Organic,VIP,3,0,14,4.0
Home,105.11,4,Shipped,Credit Card,Tablet,Email,New,3,0,14,6.0
Home,420.88,3,Delivered,Debit Card,Desktop,Paid Search,Returning,3,0,14,3.0
Toys,450.61,1,Delivered,Google Pay,Desktop,Social,VIP,3,0,14,5.0
Electronics,25.12,3,Delivered,Google Pay,Desktop,Social,Returning,3,0,14,1.0
Books,100.04,6,Pending,Debit Card,Tablet,Email,VIP,3,0,14,1.0
Home,151.37,1,Returned,Google Pay,Desktop,Email,Returning,3,0,14,6.0
Home,156.03,2,Delivered,Apple Pay,Desktop,Organic,Returning,3,0,14,4.0
Toys,184.94,3,Delivered,Apple Pay,Mobile,Social,Returning,3,0,14,3.0
Home,375.29,1,Delivered,Debit Card,Tablet,Social,VIP,3,0,14,1.0
Books,142.51,4,Returned,Google Pay,Mobile,Organic,VIP,3,0,14,7.0
Books,488.3,3,Shipped,PayPal,Desktop,Email,VIP,3,0,14,6.0
Clothing,165.4,3,Delivered,Debit Card,Tablet,Email,Returning,3,0,14,7.0
Books,265.65,1,Delivered,PayPal,Desktop,Paid Search,Returning,3,0,14,2.0
Books,80.98,1,Delivered,Google Pay,Mobile,Social,VIP,3,0,14,1.0
Clothing,191.86,4,Delivered,Credit Card,Tablet,Organic,VIP,3,0,14,4.0
Books,121.34,1,Shipped,Debit Card,Mobile,Email,Returning,3,0,14,7.0
Books,439.27,2,Shipped,Google Pay,Tablet,Organic,Returning,3,0,14,7.0
Toys,247.55,3,Delivered,PayPal,Desktop,Email,VIP,3,0,14,7.0
Beauty,193.26,3,Delivered,Credit Card,Desktop,Social,Returning,3,0,14,6.0
Electronics,242.55,1,Delivered,Google Pay,Desktop,Organic,VIP,3,0,14,5.0
Toys,252.89,1,Shipped,Debit Card,Desktop,Organic,Returning,3,0,14,1.0
Beauty,450.26,1,Returned,Apple Pay,Mobile,Paid Search,VIP,3,0,14,1.0
Clothing,65.49,1,Delivered,Apple Pay,Mobile,Organic,Returning,3,0,14,7.0
Toys,470.86,4,Shipped,PayPal,Tablet,Email,Returning,3,1,14,1.0
Books,210.93,2,Delivered,PayPal,Tablet,Social,VIP,3,1,14,3.0
Home,111.54,3,Delivered,Apple Pay,Tablet,Email,New,3,1,14,3.0
Books,413.93,2,Shipped,Google Pay,Desktop,Paid Search,VIP,3,1,14,5.0
Toys,449.35,5,Delivered,PayPal,Mobile,Email,VIP,3,1,14,4.0
Beauty,480.88,4,Delivered,Google Pay,Tablet,Social,VIP,3,1,14,2.0
Electronics,370.44,1,Delivered,Credit Card,Mobile,Email,Returning,3,1,14,5.0
Books,100.51,1,Delivered,Google Pay,Desktop,Organic,Returning,3,1,14,3.0
Beauty,128.78,1,Returned,Google Pay,Mobile,Social,Returning,3,1,14,5.0
Toys,239.5,3,Pending,Credit Card,Tablet,Organic,VIP,3,1,14,7.0
Beauty,202.58,3,Delivered,PayPal,Mobile,Email,Returning,3,1,14,7.0
Electronics,36.06,3,Delivered,PayPal,Mobile,Organic,New,3,1,14,3.0
Home,89.97,4,Delivered,Google Pay,Mobile,Email,VIP,3,1,14,4.0
Toys,36.66,3,Shipped,Debit Card,Mobile,Paid Search,Returning,3,1,14,3.0
Electronics,334.42,3,Delivered,PayPal,Desktop,Social,VIP,3,1,14,6.0
Home,316.79,1,Returned,Debit Card,Desktop,Social,Returning,3,1,14,4.0
Home,386.12,2,Delivered,Debit Card,Mobile,Social,Returning,3,1,14,5.0
Electronics,287.17,2,Delivered,Credit Card,Desktop,Email,New,3,1,14,7.0
Home,451.15,1,Delivered,Google Pay,Desktop,Paid Search,VIP,3,1,14,1.0
Home,270.86,1,Delivered,Google Pay,Mobile,Paid Search,VIP,3,1,14,5.0
Beauty,444.24,1,Delivered,PayPal,Mobile,Paid Search,VIP,3,1,14,7.0
Beauty,248.69,1,Shipped,Google Pay,Desktop,Email,VIP,3,1,14,1.0
Beauty,491.66,1,Delivered,Apple Pay,Mobile,Social,VIP,3,1,14,5.0
Beauty,27.31,1,Pending,Debit Card,Desktop,Social,VIP,3,1,14,6.0
Beauty,334.12,1,Delivered,Apple Pay,Desktop,Email,VIP,3,1,14,1.0
Clothing,77.31,4,Delivered,PayPal,Mobile,Paid Search,Returning,3,1,14,6.0
Beauty,42.98,3,Delivered,Google Pay,Tablet,Paid Search,Returning,3,1,14,6.0
Beauty,141.71,2,Delivered,PayPal,Desktop,Social,Returning,3,2,14,3.0
Books,159.49,1,Delivered,Credit Card,Desktop,Organic,Returning,3,2,14,5.0
Toys,166.64,4,Delivered,Debit Card,Tablet,Social,Returning,3,2,14,4.0
Beauty,474.05,1,Delivered,Google Pay,Mobile,Email,VIP,3,2,14,5.0
Electronics,250.67,1,Delivered,Google Pay,Mobile,Social,VIP,3,2,14,1.0
Home,373.59,3,Delivered,Credit Card,Desktop,Social,VIP,3,2,14,7.0
Home,95.75,2,Delivered,PayPal,Desktop,Paid Search,VIP,3,2,14,2.0
Beauty,432.08,1,Delivered,Credit Card,Mobile,Organic,Returning,3,2,14,2.0
Books,177.89,2,Delivered,Credit Card,Tablet,Email,VIP,3,2,14,7.0
Clothing,227.37,1,Delivered,Apple Pay,Mobile,Email,Returning,3,2,14,7.0
Clothing,247.87,3,Delivered,Apple Pay,Mobile,Paid Search,Returning,3,2,14,5.0
Home,249.96,2,Delivered,Credit Card,Desktop,Organic,New,3,2,14,3.0
Electronics,78.02,1,Delivered,Apple Pay,Tablet,Social,VIP,3,2,14,1.0
Clothing,449.25,3,Pending,Credit Card,Tablet,Organic,VIP,3,2,14,6.0
Clothing,95.19,3,Delivered,PayPal,Tablet,Social,Returning,3,2,14,1.0
Clothing,162.8,3,Delivered,Credit Card,Desktop,Email,VIP,3,2,14,5.0
Electronics,79.32,1,Delivered,Credit Card,Mobile,Paid Search,Returning,3,2,14,2.0
Clothing,217.16,3,Shipped,PayPal,Desktop,Social,VIP,3,2,14,2.0
Beauty,62.84,4,Delivered,Credit Card,Mobile,Email,Returning,3,2,14,5.0
Clothing,261.59,1,Delivered,PayPal,Tablet,Organic,Returning,3,2,14,3.0
Toys,440.17,3,Pending,Debit Card,Mobile,Organic,Returning,3,2,14,1.0
Home,253.11,4,Delivered,PayPal,Desktop,Social,Returning,3,2,14,5.0
Home,418.43,2,Delivered,PayPal,Desktop,Paid Search,Returning,3,2,14,3.0
Home,99.72,3,Shipped,Apple Pay,Mobile,Email,VIP,3,3,14,2.0
Books,366.67,2,Shipped,Debit Card,Mobile,Paid Search,VIP,3,3,14,1.0
Books,302.76,4,Delivered,Credit Card,Mobile,Paid Search,VIP,3,3,14,6.0
Electronics,350.51,3,Delivered,Debit Card,Tablet,Paid Search,VIP,3,3,14,6.0
Books,140.84,2,Delivered,Debit Card,Desktop,Social,Returning,3,3,14,6.0
Home,424.18,4,Delivered,Apple Pay,Mobile,Email,VIP,3,3,14,1.0
Home,56.57,3,Delivered,Debit Card,Tablet,Paid Search,VIP,3,3,14,1.0
Home,438.95,1,Delivered,Credit Card,Mobile,Organic,VIP,3,3,14,1.0
Beauty,141.67,2,Returned,Credit Card,Mobile,Social,Returning,3,3,14,3.0
Electronics,15.58,1,Delivered,Credit Card,Mobile,Email,VIP,3,3,14,1.0
Beauty,363.8,4,Delivered,Apple Pay,Desktop,Social,Returning,3,3,14,3.0
Beauty,242.42,1,Delivered,Apple Pay,Desktop,Social,Returning,3,3,14,2.0
Electronics,153.47,1,Pending,Credit Card,Desktop,Social,VIP,3,3,14,5.0
Books,162.34,2,Shipped,Google Pay,Tablet,Social,Returning,3,3,14,1.0
Toys,337.99,5,Delivered,PayPal,Mobile,Paid Search,VIP,3,3,14,6.0
Electronics,195.2,5,Delivered,Apple Pay,Tablet,Email,VIP,3,3,14,3.0
Beauty,451.41,4,Shipped,Google Pay,Tablet,Email,VIP,3,3,14,6.0
Electronics,295.22,3,Shipped,Debit Card,Desktop,Social,VIP,3,3,14,3.0
Toys,174.2,3,Shipped,Google Pay,Mobile,Organic,VIP,3,3,14,5.0
Toys,240.0,2,Delivered,Apple Pay,Desktop,Paid Search,VIP,3,3,14,1.0
Electronics,270.74,1,Returned,Credit Card,Mobile,Social,Returning,3,3,14,3.0
Books,262.1,3,Shipped,Debit Card,Tablet,Email,VIP,3,3,14,1.0
Home,226.37,1,Delivered,PayPal,Tablet,Organic,Returning,3,3,14,1.0
Clothing,9.6,1,Delivered,Apple Pay,Desktop,Social,Returning,3,3,14,3.0
Clothing,166.3,5,Delivered,Credit Card,Desktop,Social,Returning,3,3,14,5.0
Home,367.4,1,Shipped,Credit Card,Mobile,Organic,Returning,3,3,14,1.0
Toys,228.77,5,Delivered,Google Pay,Tablet,Email,VIP,3,3,14,6.0
Books,350.8,2,Delivered,Credit Card,Desktop,Email,VIP,3,3,14,1.0
Clothing,29.55,1,Delivered,PayPal,Tablet,Social,Returning,3,3,14,3.0
Toys,263.65,1,Shipped,PayPal,Desktop,Social,Returning,3,3,14,5.0
Toys,437.74,2,Delivered,Google Pay,Desktop,Email,New,3,3,14,3.0
Electronics,356.38,1,Delivered,PayPal,Desktop,Paid Search,Returning,3,3,14,7.0
Clothing,108.54,2,Delivered,PayPal,Tablet,Organic,VIP,3,3,14,3.0
Electronics,491.39,4,Delivered,PayPal,Mobile,Organic,Returning,3,3,14,7.0
Clothing,262.95,2,Delivered,Apple Pay,Desktop,Paid Search,Returning,3,3,14,6.0
Books,322.47,3,Delivered,Credit Card,Desktop,Paid Search,Returning,3,4,14,1.0
Toys,240.54,6,Shipped,PayPal,Tablet,Paid Search,Returning,3,4,14,1.0
Toys,230.33,2,Delivered,PayPal,Desktop,Organic,VIP,3,4,14,3.0
Home,266.94,1,Shipped,Google Pay,Mobile,Email,Returning,3,4,14,5.0
Home,385.47,1,Delivered,Apple Pay,Tablet,Paid Search,VIP,3,4,14,7.0
Clothing,432.83,3,Delivered,Debit Card,Mobile,Email,VIP,3,4,14,2.0
Beauty,485.81,4,Delivered,Credit Card,Mobile,Paid Search,Returning,3,4,14,6.0
Clothing,220.04,3,Delivered,Credit Card,Mobile,Organic,VIP,3,4,14,1.0
Home,266.99,3,Delivered,Apple Pay,Tablet,Social,Returning,3,4,14,3.0
Books,312.17,1,Delivered,Google Pay,Mobile,Paid Search,Returning,3,4,14,3.0
Home,394.3,3,Delivered,Debit Card,Mobile,Paid Search,Returning,3,4,14,5.0
Home,42.09,4,Shipped,PayPal,Tablet,Organic,Returning,3,4,14,2.0
Clothing,47.21,2,Shipped,PayPal,Desktop,Paid Search,Returning,3,4,14,5.0
Beauty,85.01,3,Shipped,Debit Card,Desktop,Organic,VIP,3,4,14,1.0
Clothing,229.02,2,Delivered,Debit Card,Mobile,Paid Search,VIP,3,4,14,5.0
Books,81.5,1,Delivered,Google Pay,Tablet,Organic,Returning,3,4,14,7.0
Beauty,320.49,3,Delivered,PayPal,Tablet,Organic,VIP,3,4,14,1.0
Home,173.07,1,Pending,Debit Card,Tablet,Organic,Returning,3,4,14,7.0
Books,88.78,5,Returned,Credit Card,Desktop,Social,VIP,3,4,14,6.0
Clothing,51.85,2,Shipped,PayPal,Mobile,Social,VIP,3,4,14,1.0
Clothing,31.41,1,Pending,PayPal,Desktop,Email,VIP,3,4,14,2.0
Clothing,244.9,1,Shipped,Credit Card,Mobile,Paid Search,VIP,3,4,14,3.0
Beauty,275.5,2,Delivered,Credit Card,Desktop,Email,VIP,3,4,14,3.0
Clothing,210.62,2,Pending,Google Pay,Desktop,Social,New,3,4,14,3.0
Books,167.54,4,Delivered,Google Pay,Tablet,Social,VIP,3,4,14,5.0
Electronics,292.33,1,Delivered,Apple Pay,Tablet,Paid Search,VIP,3,5,14,1.0
Toys,227.67,3,Delivered,Debit Card,Mobile,Email,VIP,3,5,14,2.0
Books,46.62,1,Delivered,PayPal,Desktop,Email,VIP,3,5,14,5.0
Beauty,195.48,1,Delivered,PayPal,Tablet,Paid Search,VIP,3,5,14,5.0
Toys,272.37,2,Shipped,Debit Card,Desktop,Social,VIP,3,5,14,3.0
Books,92.17,3,Delivered,Apple Pay,Desktop,Email,VIP,3,5,14,7.0
Books,436.92,1,Shipped,Apple Pay,Tablet,Paid Search,Returning,3,5,14,3.0
Home,130.24,1,Shipped,Apple Pay,Desktop,Social,VIP,3,5,14,2.0
Home,153.67,3,Delivered,Apple Pay,Desktop,Email,Returning,3,5,14,6.0
Books,67.47,1,Delivered,Apple Pay,Mobile,Email,Returning,3,5,14,3.0
Beauty,158.65,3,Delivered,Apple Pay,Desktop,Paid Search,VIP,3,5,14,7.0
Toys,253.24,1,Delivered,Credit Card,Tablet,Paid Search,VIP,3,5,14,2.0
Electronics,345.57,5,Delivered,Credit Card,Tablet,Organic,Returning,3,5,14,3.0
Home,184.37,2,Delivered,Credit Card,Desktop,Email,VIP,3,5,14,5.0
Electronics,369.94,1,Shipped,Apple Pay,Tablet,Paid Search,VIP,3,5,14,4.0
Home,173.51,1,Shipped,Google Pay,Tablet,Email,VIP,3,5,14,2.0
Clothing,332.95,2,Delivered,Google Pay,Mobile,Email,Returning,3,5,14,3.0
Toys,204.24,2,Delivered,PayPal,Mobile,Organic,Returning,3,5,14,3.0
Electronics,84.05,1,Shipped,Apple Pay,Mobile,Social,Returning,3,5,14,7.0
Home,357.23,1,Delivered,Google Pay,Desktop,Email,Returning,3,5,14,5.0
Electronics,421.02,3,Delivered,Google Pay,Desktop,Organic,VIP,3,5,14,4.0
Clothing,235.73,2,Delivered,Credit Card,Tablet,Paid Search,New,3,5,14,2.0
Beauty,234.79,3,Delivered,Credit Card,Tablet,Social,VIP,3,5,14,3.0
Books,332.35,1,Shipped,PayPal,Desktop,Social,New,3,5,14,6.0
Beauty,196.01,6,Delivered,Apple Pay,Tablet,Paid Search,VIP,3,5,14,4.0
Toys,327.57,3,Shipped,PayPal,Mobile,Paid Search,Returning,3,5,14,2.0
Electronics,111.12,1,Delivered,Apple Pay,Tablet,Social,VIP,3,5,14,5.0
Books,322.36,5,Delivered,Credit Card,Desktop,Social,VIP,3,6,14,7.0
Books,448.08,1,Delivered,Google Pay,Tablet,Social,Returning,3,6,14,3.0
Toys,238.95,4,Returned,Credit Card,Mobile,Email,VIP,3,6,14,3.0
Books,490.52,1,Delivered,Google Pay,Desktop,Email,VIP,3,6,14,1.0
Books,192.08,4,Delivered,Google Pay,Mobile,Social,Returning,3,6,14,7.0
Electronics,128.67,1,Shipped,Debit Card,Tablet,Paid Search,Returning,3,6,14,5.0
Beauty,414.97,1,Delivered,Debit Card,Desktop,Organic,Returning,3,6,14,5.0
Toys,251.43,2,Delivered,Debit Card,Mobile,Organic,VIP,3,6,14,7.0
Electronics,470.44,3,Shipped,PayPal,Desktop,Paid Search,Returning,3,6,14,3.0
Home,87.52,4,Delivered,Debit Card,Desktop,Organic,Returning,3,6,14,2.0
Clothing,269.27,4,Shipped,Debit Card,Mobile,Email,VIP,3,6,14,3.0
Toys,164.5,1,Returned,PayPal,Mobile,Organic,VIP,3,6,14,3.0
Beauty,161.62,1,Shipped,Debit Card,Tablet,Social,Returning,3,6,14,1.0
Electronics,113.25,2,Delivered,Credit Card,Tablet,Email,Returning,3,6,14,5.0
Clothing,177.07,2,Delivered,Google Pay,Desktop,Social,Returning,3,6,14,1.0
Home,114.62,2,Delivered,Apple Pay,Tablet,Social,New,3,6,14,4.0
Toys,462.0,1,Delivered,Credit Card,Desktop,Paid Search,Returning,3,6,14,6.0
Clothing,186.95,3,Delivered,Apple Pay,Mobile,Email,VIP,3,6,14,5.0
Home,6.33,1,Delivered,Apple Pay,Tablet,Organic,Returning,3,6,14,1.0
Toys,471.76,2,Delivered,Credit Card,Mobile,Organic,VIP,3,6,14,3.0
Books,287.43,5,Shipped,Google Pay,Mobile,Paid Search,VIP,3,6,14,5.0
Books,54.29,2,Delivered,Google Pay,Tablet,Paid Search,VIP,3,6,14,2.0
Toys,228.28,3,Delivered,Apple Pay,Tablet,Paid Search,VIP,3,6,14,3.0
Clothing,12.44,1,Delivered,Google Pay,Tablet,Social,VIP,3,6,14,6.0
Books,189.06,3,Delivered,Debit Card,Tablet,Social,VIP,3,0,14,3.0
Electronics,181.17,1,Delivered,Debit Card,Tablet,Paid Search,VIP,3,0,14,7.0
Clothing,224.96,1,Shipped,Credit Card,Mobile,Paid Search,Returning,3,0,14,6.0
Electronics,434.67,2,Delivered,Debit Card,Mobile,Paid Search,Returning,3,0,14,2.0
Home,249.77,2,Delivered,Google Pay,Tablet,Organic,Returning,3,0,14,6.0
Clothing,293.89,1,Delivered,Debit Card,Desktop,Social,VIP,3,0,14,6.0
Home,202.35,2,Delivered,Apple Pay,Desktop,Email,VIP,3,0,14,7.0
Beauty,60.3,5,Shipped,Apple Pay,Desktop,Organic,VIP,3,0,14,7.0
Toys,215.61,4,Delivered,Apple Pay,Desktop,Email,New,3,0,14,5.0
Beauty,457.34,1,Delivered,Debit Card,Desktop,Organic,VIP,3,0,14,2.0
Beauty,342.1,1,Delivered,Google Pay,Desktop,Organic,Returning,3,0,14,2.0
Clothing,177.46,4,Delivered,Apple Pay,Tablet,Email,VIP,3,0,14,6.0
Beauty,246.94,1,Shipped,PayPal,Mobile,Organic,Returning,3,0,14,1.0
Home,255.32,1,Shipped,Apple Pay,Mobile,Email,VIP,3,0,14,6.0
Books,135.72,2,Shipped,Apple Pay,Tablet,Organic,Returning,3,0,14,2.0
Books,423.46,1,Delivered,PayPal,Tablet,Organic,VIP,3,0,14,1.0
Toys,93.42,1,Shipped,Debit Card,Tablet,Social,Returning,3,0,14,5.0
Beauty,94.32,2,Delivered,PayPal,Desktop,Email,VIP,3,0,14,5.0
Electronics,265.08,2,Delivered,PayPal,Tablet,Organic,VIP,3,0,14,4.0
Beauty,464.71,1,Delivered,Apple Pay,Tablet,Email,VIP,3,0,14,6.0
Toys,151.14,1,Shipped,PayPal,Tablet,Paid Search,Returning,3,0,14,4.0
Electronics,156.89,2,Delivered,Debit Card,Tablet,Paid Search,VIP,3,0,14,2.0
Clothing,105.41,1,Shipped,Google Pay,Desktop,Organic,Returning,3,0,14,1.0
Electronics,197.27,1,Delivered,Apple Pay,Tablet,Social,Returning,3,0,14,2.0
Toys,434.24,2,Delivered,PayPal,Desktop,Social,Returning,3,0,14,1.0
Electronics,105.14,1,Delivered,Credit Card,Tablet,Organic,Returning,3,1,14,5.0
Electronics,140.43,1,Delivered,Debit Card,Mobile,Social,Returning,3,1,14,6.0
Beauty,448.54,1,Delivered,Credit Card,Mobile,Paid Search,Returning,3,1,14,6.0
Clothing,126.25,3,Shipped,Debit Card,Mobile,Social,VIP,3,1,14,1.0
Toys,410.55,5,Delivered,Debit Card,Mobile,Organic,VIP,3,1,14,5.0
Beauty,311.1,2,Delivered,Apple Pay,Mobile,Social,Returning,3,1,14,7.0
Toys,156.41,5,Delivered,Credit Card,Mobile,Paid Search,Returning,3,1,14,1.0
Toys,399.54,3,Shipped,Debit Card,Tablet,Paid Search,Returning,3,1,14,7.0
Books,83.54,1,Delivered,Apple Pay,Tablet,Paid Search,VIP,3,1,14,4.0
Clothing,175.15,2,Delivered,Debit Card,Mobile,Social,VIP,3,1,14,2.0
Beauty,482.86,3,Delivered,Google Pay,Mobile,Email,New,3,1,14,4.0
Books,267.94,2,Delivered,Debit Card,Desktop,Organic,Returning,3,1,14,3.0
Books,487.18,2,Delivered,Credit Card,Tablet,Organic,Returning,3,1,14,2.0
Electronics,488.98,1,Delivered,Apple Pay,Tablet,Organic,Returning,3,1,14,6.0
Electronics,424.64,2,Delivered,Credit Card,Tablet,Social,VIP,3,1,14,3.0
Electronics,429.49,2,Pending,Google Pay,Mobile,Social,Returning,3,1,14,6.0
Beauty,273.73,2,Delivered,Credit Card,Mobile,Social,Returning,3,1,14,4.0
Beauty,173.13,4,Delivered,PayPal,Desktop,Social,Returning,3,1,14,7.0
Books,355.28,2,Shipped,Google Pay,Desktop,Organic,VIP,3,1,14,1.0
Home,215.04,2,Shipped,PayPal,Mobile,Organic,VIP,3,1,14,4.0
Electronics,137.71,1,Delivered,Apple Pay,Mobile,Organic,VIP,3,1,14,1.0
Clothing,366.43,4,Delivered,PayPal,Mobile,Organic,VIP,3,1,14,2.0
Books,225.57,3,Delivered,Credit Card,Mobile,Paid Search,VIP,3,1,14,5.0
Toys,403.9,1,Delivered,Apple Pay,Mobile,Paid Search,VIP,3,2,14,2.0
Toys,120.76,2,Delivered,PayPal,Desktop,Social,Returning,3,2,14,1.0
Books,63.64,1,Delivered,PayPal,Mobile,Paid Search,Returning,3,2,14,7.0
Electronics,199.49,1,Shipped,PayPal,Tablet,Email,New,3,2,14,1.0
Home,288.27,2,Delivered,Debit Card,Tablet,Paid Search,VIP,3,2,14,4.0
Beauty,330.59,1,Delivered,Debit Card,Mobile,Social,Returning,3,2,14,4.0
Clothing,348.68,2,Delivered,Debit Card,Mobile,Email,VIP,3,2,14,5.0
Books,171.9,2,Delivered,PayPal,Desktop,Social,Returning,3,2,14,7.0
Electronics,301.54,3,Delivered,PayPal,Tablet,Paid Search,Returning,3,2,14,4.0
Home,181.28,2,Shipped,Credit Card,Desktop,Email,VIP,3,2,14,1.0
Beauty,419.21,2,Delivered,Google Pay,Mobile,Paid Search,VIP,3,2,14,3.0
Beauty,438.03,5,Shipped,Credit Card,Desktop,Paid Search,Returning,3,2,14,2.0
Beauty,283.0,2,Delivered,Apple Pay,Desktop,Paid Search,VIP,3,2,14,1.0
Clothing,165.06,4,Delivered,Apple Pay,Tablet,Organic,Returning,3,2,14,2.0
Clothing,272.7,2,Delivered,Apple Pay,Desktop,Organic,VIP,3,2,14,3.0
Toys,137.51,4,Returned,Credit Card,Tablet,Social,VIP,3,2,14,6.0
Toys,304.15,1,Delivered,Debit Card,Tablet,Organic,Returning,3,2,14,7.0
Toys,303.26,1,Delivered,Google Pay,Tablet,Email,VIP,3,2,14,5.0
Clothing,23.68,2,Shipped,Apple Pay,Tablet,Paid Search,New,3,2,14,3.0
Beauty,224.95,1,Delivered,PayPal,Desktop,Social,Returning,3,2,14,2.0
Toys,300.8,2,Delivered,Debit Card,Mobile,Organic,VIP,3,2,14,1.0
Books,454.6,3,Delivered,PayPal,Desktop,Paid Search,Returning,3,2,14,5.0
Electronics,414.61,1,Delivered,Credit Card,Desktop,Paid Search,VIP,3,2,14,5.0
Home,464.95,1,Delivered,Debit Card,Mobile,Organic,Returning,3,3,14,7.0
Electronics,443.02,3,Delivered,Debit Card,Desktop,Organic,Returning,3,3,14,6.0
Toys,89.14,1,Delivered,Google Pay,Tablet,Social,Returning,3,3,14,5.0
Toys,66.48,5,Delivered,Google Pay,Desktop,Social,VIP,3,3,14,1.0
Clothing,78.24,1,Delivered,Apple Pay,Mobile,Email,VIP,3,3,14,1.0
Home,306.46,1,Delivered,Apple Pay,Mobile,Email,VIP,3,3,14,6.0
Home,44.02,2,Returned,Credit Card,Mobile,Social,VIP,3,3,14,5.0
Toys,192.41,3,Delivered,PayPal,Mobile,Email,New,3,3,14,2.0
Home,131.94,2,Delivered,Google Pay,Desktop,Social,VIP,3,3,14,2.0
Beauty,87.98,1,Delivered,Apple Pay,Tablet,Organic,VIP,3,3,14,6.0
Clothing,392.74,2,Delivered,Apple Pay,Tablet,Paid Search,VIP,3,3,14,1.0
Beauty,432.47,1,Delivered,Credit Card,Mobile,Email,VIP,3,3,14,6.0
Books,466.43,2,Delivered,Google Pay,Mobile,Organic,Returning,3,3,14,4.0
Books,263.85,2,Delivered,Apple Pay,Desktop,Email,Returning,3,3,14,5.0
Clothing,402.28,1,Delivered,Google Pay,Tablet,Organic,Returning,3,3,14,1.0
Electronics,329.19,4,Delivered,Credit Card,Mobile,Email,Returning,3,3,14,7.0
Toys,146.39,6,Delivered,Apple Pay,Tablet,Social,VIP,3,3,14,7.0
Beauty,108.48,3,Shipped,Debit Card,Tablet,Email,Returning,3,3,14,6.0
Home,483.09,3,Pending,Debit Card,Tablet,Organic,VIP,3,3,14,7.0
Beauty,459.93,5,Delivered,PayPal,Desktop,Organic,VIP,3,3,14,7.0
Books,476.47,3,Delivered,Debit Card,Tablet,Email,VIP,3,3,14,7.0
Electronics,421.7,1,Delivered,Google Pay,Desktop,Social,New,3,3,14,2.0
Electronics,389.48,3,Delivered,Debit Card,Mobile,Organic,New,3,3,14,2.0
Home,169.63,3,Delivered,Apple Pay,Mobile,Social,Returning,3,3,14,4.0
Home,169.53,1,Delivered,Apple Pay,Tablet,Social,VIP,3,3,14,1.0
Beauty,242.93,2,Delivered,Apple Pay,Mobile,Email,VIP,3,3,14,7.0
Electronics,394.27,1,Shipped,PayPal,Tablet,Email,Returning,3,3,14,6.0
Toys,184.8,1,Delivered,Credit Card,Tablet,Social,VIP,3,3,14,3.0
Electronics,356.54,1,Delivered,PayPal,Desktop,Paid Search,Returning,3,3,14,4.0
Beauty,71.53,3,Shipped,Google Pay,Tablet,Paid Search,VIP,3,4,14,5.0
Beauty,333.49,1,Delivered,Google Pay,Mobile,Organic,VIP,3,4,14,4.0
Home,100.8,2,Delivered,Apple Pay,Desktop,Social,Returning,3,4,14,5.0
Clothing,395.11,5,Delivered,PayPal,Desktop,Email,Returning,3,4,14,2.0
Books,187.1,4,Delivered,Debit Card,Tablet,Email,Returning,3,4,14,2.0
Beauty,316.64,3,Delivered,Credit Card,Desktop,Paid Search,VIP,3,4,14,1.0
Books,388.57,1,Pending,PayPal,Mobile,Email,VIP,3,4,14,6.0
Home,368.99,3,Delivered,Credit Card,Mobile,Social,VIP,3,4,14,6.0
Books,8.82,1,Shipped,Debit Card,Mobile,Social,VIP,3,4,14,5.0
Electronics,459.12,1,Delivered,Google Pay,Tablet,Paid Search,VIP,3,4,14,5.0
Toys,317.14,3,Delivered,Debit Card,Desktop,Email,VIP,3,4,14,7.0
Beauty,262.03,3,Delivered,PayPal,Desktop,Email,VIP,3,4,14,6.0
Clothing,226.34,2,Pending,Credit Card,Mobile,Organic,VIP,3,4,14,1.0
Books,497.79,2,Delivered,Apple Pay,Tablet,Organic,VIP,3,4,14,1.0
Home,374.35,1,Delivered,Credit Card,Desktop,Paid Search,VIP,3,4,14,4.0
Books,94.07,3,Delivered,Debit Card,Desktop,Organic,Returning,3,4,14,2.0
Toys,81.54,2,Shipped,PayPal,Tablet,Organic,Returning,3,4,14,6.0
